0;0;wen gao;xin liu,hongxun yao;an adaptive dandelion model for reconstructing spherical terrain like visual hull surfaces;7488;4482B3A4;2005
220;0;wen gao;shuanglin wang;independent hand gesture recognition in handtalker;86;4399020E;1995
221;0;wen gao;tiejun huang,yonghong tian;context based classification for link data;012E6F4E;44BF6A26;2008
222;0;wen gao;laiyun qing,weiqiang wang;illumination invariant shot boundary detection;012E6F4E;44788D44;2003
223;0;wen gao;jintao li,shouxun lin,weiqiang wang;news content highlight via fast caption text detection on compressed video;18520;44788D44;2000
224;0;wen gao;wei zeng,qixiang ye,yang liu,tao zhang,weiqiang wang;objectionable image recognition system in compression domain;012E6F4E;44788D44;2003
225;0;wen gao;jun miao,yiqiang chen,lijuan duan,laiyun qing;learning and memory of spatial relationship by a neural network with sparse features;8091;4539ED1E;2007
226;0;wen gao;xilin chen,jun miao,yiqiang chen;a visual perceiving and eyeball motion controlling neural network for object searching and locating;15506;43F9E08E;2006
227;0;wen gao;xilin chen,jun miao,laiyun qing,lijuan duan;visual context representation using a combination of feature driven and object driven mechanisms;0134B592;4539ED1E;2008
228;0;wen gao;timothy j li,xicheng liu;vbmar virtual network load balanced minimal adaptive routing;13595;43F41A29;1999
229;6;wen gao;dan meng,linping wu,jianfeng zhan;a proactive fault detection mechanism in large scale cluster systems;12520;4708B833;2006
230;0;wen gao;simin he,yuan zhang,kui gao,peng gao;real time scheduling on scalable media stream delivery;473;471752F4;2003
231;0;wen gao;xiangyang ji,debin zhao,siwei ma,yan lu;enhanced direct mode coding for bi predictive pictures;13351;471752F4;2004
232;0;wen gao;yuwen he,debing liu,qingming huang,shipeng li;linear transform based motion compensated prediction for luminance intensity changes;3636;471752F4;2005
233;0;wen gao;peng gao,siwei ma,yan lu;rate control for advance video coding avc standard;5050;471752F4;2003
234;0;wen gao;yaowei wang,yong xue;a regularized simultaneous autoregressive model for texture classification;5329;471752F4;2003
235;0;wen gao;feng wu,lujun yuan,qi chen,shipeng li;the fast close loop video transcoder with limited drifting error;11359;471752F4;2004
236;0;wen gao;wei zeng,debin zhao;automatic moving object extraction in mpeg video;0C37CBAD;471752F4;2003
237;0;wen gao;shaohui liu,jie chen,hongxun yao;a robust watermarking method based on wavelet and zernike transform;0C37CBAD;471752F4;2004
238;0;wen gao;shaohui liu,yazhou liu,hongxun yao;a texture based tamper detection scheme by fragile watermark;0C37CBAD;471752F4;2004
239;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;seamless switching of scalable video bitstreams for efficient streaming;6645;471752F4;2002
240;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;seamless switching of scalable video bitstreams for efficient streaming;11105;471752F4;2004
241;0;wen gao;honggang qi;high accuracy and low complexity fixed point inverse discrete cosine transform based on aan s fast algortihm;012E6F4E;471752F4;2007
242;0;wen gao;li zhang,debin zhao,qiang wang;macroblock level adaptive scan scheme for discrete cosine transform coefficients;012E6F4E;471752F4;2007
243;0;wen gao;feng wu,mei guo,shipeng li,yan lu;distributed video coding with spatial correlation exploited only at the decoder;0C37CBAD;471752F4;2007
244;0;wen gao;xilin chen,qiang hao,debin zhao,qingming huang,xiangyang ji;macroblock level reduced resolution video coding allowing adaptive dct coefficients selection;5880;471752F4;2007
245;0;wen gao;xiaolin wu,ning zhang,li zhang,debin zhao,qiang wang;context based arithmetic coding reexamined for dct video compression;8326;471752F4;2007
246;0;wen gao;debin zhao,yanwei liu,qingming huang;low delay view random access for multi view video coding;11758;471752F4;2007
247;0;wen gao;long xu,debin zhao,xiangyang ji;rate control for hierarchical b picture coding with scaling factors;6352;471752F4;2007
248;0;wen gao;feng wu,tiantian sun;accurately weighting subbands in temporal wavelet transform;18610;471752F4;2006
249;0;wen gao;feng wu,jizheng xu,debin zhao,xiangyang ji;an efficient snr scalability coding framework hybrid open close loop fgs coding;012E6F4E;471752F4;2006
250;0;wen gao;feng wu,xun guo,yan lu;distributed video coding using wavelet;3201;471752F4;2006
251;0;wen gao;wei zeng;shot change detection on h 264 avc compressed video;5435;471752F4;2005
252;0;wen gao;yan lu,xun guo,qingming huang;viewpoint switching in multiview video streaming;7642;471752F4;2005
253;0;wen gao;yuanzhi zou;a novel algorithm of spatial scalability for scrambled video;012E6F4E;471752F4;2005
254;0;wen gao;debin zhao,qiang wang,siwei ma;low complexity rdo mode decision based on a fast coding bits estimation model for h 264 avc;0C37CBAD;471752F4;2005
255;0;wen gao;bo wu,debin zhao,xiangyang ji;wavelet based distributed video coding with spatial scalability;19910;471752F4;2008
256;8;wen gao;zhe lei xia,xi zhong lou,hai bing yin;an efficient vlsi architecture for rate disdortion optimization in avs video encoder;11372;471752F4;2008
257;0;wen gao;yushi wang,weiqiang wang;research on the discrimination of pornographic and bikini images;18546;46D76472;2005
258;0;wen gao;yiqiang chen,lijuan duan,charles x ling,xiang chen;intelligent protein 3d structure retrieval system;0C37CBAD;449397C9;2003
259;0;wen gao;baocai yin,wei wang,shiguang shan,debin zhao;enhanced active shape models with global texture constraints for image analysis;012E6F4E;449397C9;2003
260;0;wen gao;jun miao,laiyun qing,lijuan duan;searching eye centers using a context based neural network;012E6F4E;4539ED1E;2007
261;0;wen gao;shaohui liu,hongxun yao;steganalysis of data hiding techniques in wavelet domain;0C37CBAD;449CDF39;2004
262;0;wen gao;xiaolin yang,tiejun huang,hongxun yao,liu yongliang;watermark detection schemes with high security;10182;1251608;2005
263;0;wen gao;xilin chen,shiguang shan,zhiheng niu,bingpeng ma;enhance asms based on adaboost based salient landmarks localization and confidence constraint shape modeling;0C37CBAD;44689F98;2005
264;0;wen gao;xilin chen,bingpeng ma,shiguang shan,fei yang;using score normalization to solve the score variation problem in face authentication;012E6F4E;44689F98;2005
265;0;wen gao;zhenzhou ji,mingzeng hu,lei deng;an efficient vlsi implementation of mc interpolation for mpeg 4;2928;1095012;2004
266;0;wen gao;l zhou,hsuehhua chen,vonwun soo,ching s chen;different cultures meet lessons learned in global digital library development panel session ;18396;45B176DF;2001
267;0;wen gao;jun cheng,tiejun huang,ling zhang,xiaoming zhang,bin liu;toward a distributed terabyte text retrieval system in china us million book digital library;012E6F4E;45B176DF;2002
268;0;wen gao;tiejun huang,yonghong tian;quantitatively evaluating the influence of online social interactions in the community assisted digital library;012E6F4E;45B176DF;2002
269;0;wen gao;liu hong,jun miao,jintao li;a novel method to compensate variety of illumination in face detection;012E6F4E;106215;2002
270;0;wen gao;shaohui liu,yaxiao song,yongliang liu,hongxun yao;system identification for nonlinear control using lifted wavelet;14205;43C1EF66;2002
271;0;wen gao;shan wei,hongxun yao,x chai;mouth shape classification and recognition for lipreading;19716;43C1EF66;2002
272;0;wen gao;yiqiang chen,tingshao zhu;learning prosodic patterns for mandarin speech synthesis;543;436976F3;2000
273;0;wen gao;yiqiang chen,charles ling,tingshao zhu;learning prosodic patterns for mandarin speech synthesis;012E6F4E;436976F3;2002
274;0;wen gao;tiejun huang,qixiang ye,shuqiang jiang;a new method to segment playfield and its applications in match analysis in sports video;012E6F4E;43AA5802;2004
275;0;wen gao;tiejun huang,qixiang ye,shuqiang jiang;a new method to segment playfield and its applications in match analysis in sports video;9461;43AA5802;2004
276;0;wen gao;guangyu zhu,yang liu,dawei liang,shuqiang jiang,zhebin zhang,qingming huang;video2cartoon generating 3d cartoon from broadcast soccer video;0C37CBAD;43AA5802;2005
277;0;wen gao;qixiang ye,qingming huang,shuqiang jiang;exciting event detection in broadcast soccer video with mid level description and incremental learning;012E6F4E;43AA5802;2005
278;0;wen gao;xilin chen,chunli wang,liangguo zhang;hierarchical voting classification scheme for improving visual sign language recognition;012E6F4E;43AA5802;2005
279;0;wen gao;qingfang zheng,weiqiang wang;effective and efficient object based image retrieval using visual phrases;012E6F4E;43AA5802;2006
280;0;wen gao;junfa liu,yiqiang chen;mapping learning in eigenspace for harmonious caricature generation;012E6F4E;43AA5802;2006
281;0;wen gao;kai song,tiejun huang,yonghong tian;diversifying the image retrieval results;012E6F4E;43AA5802;2006
282;0;wen gao;guangyu zhu,liyuan xing,changsheng xu,qingming huang;player action recognition in broadcast tennis video with applications to semantic analysis of sports game;0C37CBAD;43AA5802;2006
283;0;wen gao;guangyu zhu,yong rui,shuqiang jiang,hongxun yao,changsheng xu,qingming huang;trajectory based event tactics analysis in broadcast sports video;0C37CBAD;43AA5802;2007
284;0;wen gao;huiying liu,qingming huang,changsheng xu,shuqiang jiang;region based visual attention analysis with its application in image browsing on small displays;012E6F4E;43AA5802;2007
285;0;wen gao;shiliang zhang,qi tian,qingming huang,shuqiang jiang;i mtv an integrated system for mtv affective analysis;012E6F4E;43AA5802;2008
286;0;wen gao;;sports video analysis;012E6F4E;42F91B89;2006
287;0;wen gao;jinjing xie,junfa liu,yiqiang chen,xingyu gao;semi supervised learning of caricature pattern from manifold regularization;012E6F4E;42F91B89;2009
288;0;wen gao;lingyu duan,jingjing yang,yonghong tian,yuanning li;a new multiple kernel approach for visual concept learning;012E6F4E;42F91B89;2009
289;0;wen gao;mingbao liu;a human face detection and tracking system for complex backgrounds;13167;1405705;1996
290;0;wen gao;junfa liu,yiqiang chen;open issues on intelligent sensor networks;012E6F4E;45827814;2004
291;0;wen gao;zhiwei xu,lionel ni;blossoms a cas hkust joint project to build lightweight optimized sensor systems on a massive scale;012E6F4E;45827814;2004
292;0;wen gao;guojun mao,lijuan duan;correlation learning method based on image internal semantic model for cbir;012E6F4E;45A1082E;2004
293;0;wen gao;baocai yin,yuemin li,jie chen,laiyun qing;face samples re lighting for detection based on the harmonic images;0C37CBAD;4459102E;2004
294;0;wen gao;zhenzhou ji,mingzeng hu,lei deng;an efficient vlsi implementation for mc interpolation of avs standard;012E6F4E;45A1082E;2004
295;0;wen gao;zhaoqi wang,yiqiang chen,l zuo;speech driven mpeg 4 based face animation via neural network;012E6F4E;4459102E;2001
296;0;wen gao;wei zeng,xiujuan gao,hongxun yao;fusion of biometrics based on d s theory;012E6F4E;4459102E;2001
297;0;wen gao;bo hu,peng zhang,qingming huang;reducing spatial resolution for mpeg 2 to h 264 avc transcoding;012E6F4E;45A1082E;2005
298;0;wen gao;cliff reader,debin zhao,qian huang;a real time video deinterlacing scheme for mpeg 2 to avs transcoding;012E6F4E;4459102E;2006
299;0;wen gao;debin zhao,huifang sun,qian huang;adaptive deinterlacing for real time applications;012E6F4E;4459102E;2005
300;0;wen gao;weiqiang wang,ting liu,jia li;a broadcast model for web image annotation;8491;4459102E;2006
301;0;wen gao;yuanning li,weiqiang wang;a robust approach for object recognition;012E6F4E;45A1082E;2006
302;0;wen gao;dawei liang,hongxun yao,qingming huang;online selection of discriminative features using bayes error rate for visual tracking;0134B592;45A1082E;2006
303;0;wen gao;dawei liang,yang liu,qingming huang;a scheme for ball detection and tracking in broadcast soccer video;0C37CBAD;4459102E;2005
304;0;wen gao;xilin chen,li shen,pin liao,shiguang shan,wenbing zeng;classification of facial images using gaussian mixture models;11569;4459102E;2001
305;0;wen gao;rong fu,renqin zhou,junfa liu,yiqiang chen;creative cartoon face synthesis system for mobile entertainment;012E6F4E;45A1082E;2005
306;0;wen gao;qingming huang,debin zhao,yanwei liu,xiangyang ji;multi view video coding with flexible view temporal prediction structure for fast random access;0134B592;4459102E;2006
307;0;wen gao;debin zhao,yazhou liu,hongxun yao;illumination invariant feature selection for face recognition;012E6F4E;45A1082E;2005
308;0;wen gao;debin zhao,qiang wang,da liu;an improved motion vector prediction scheme for video coding;012E6F4E;4459102E;2006
309;0;wen gao;feng wu,yan lu;fast and robust sprite generation for mpeg 4 video coding;0C37CBAD;4459102E;2001
310;0;wen gao;debin zhao,siwei ma,yan lu;a study on the quantization scheme in h 264 avc and its application to rate control;012E6F4E;4459102E;2004
311;0;wen gao;tiejun huang,laiyun qing,weiqiang wang;a framework for background detection in video;012E6F4E;4459102E;2002
312;0;wen gao;tiejun huang,laiyun qing,weiqiang wang;a framework for background detection in video;2492;4459102E;2002
313;0;wen gao;xilin chen,shiguang shan,bo cao,wenbin zeng;a face unlock screen saver by using face verification based on identity specific subspaces;0C37CBAD;4459102E;2001
314;0;wen gao;weiqiang wang;automatic segmentation of news items based on video and audio features;012E6F4E;4459102E;2001
315;0;wen gao;weiqiang wang;automatic segmentation of news items based on video and audio features;012E6F4E;4459102E;2002
316;0;wen gao;Wangqiang Wei;automatic segmentation of news items based on video and audio features;2638;09A08B9A;2002
317;0;wen gao;weiqiang wang;a fast anchor shot detection algorithm on compressed video;012E6F4E;4459102E;2001
318;0;wen gao;w q wang;an index model for mpeg 2 streams;012E6F4E;4459102E;2002
319;0;wen gao;chunli wang,zhaoguo xuan;a real time large vocabulary continuous recognition system for chinese sign language;0C37CBAD;4459102E;2001
320;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;flexible and efficient switching techniques between scalable video bitstreams;0C37CBAD;4459102E;2002
321;0;wen gao;feng wu,xiaoyan sun,yaqin zhang,shipeng li;flexible and efficient switching techniques between scalable video bitstreams;6169;4459102E;2002
322;0;wen gao;shaohui liu,lijun wang,hongxun yao;mapping energy video watermarking algorithm based on compressed domain;0C37CBAD;4459102E;2004
323;0;wen gao;debin zhao,qiang wang,siwei ma;high efficient context based variable length coding with parallel orientation;0C37CBAD;4459102E;2005
324;0;wen gao;jianyu wang,shiguang shan,debin zhao;approximating inference on complex motion models using multi model particle filter;0C37CBAD;4459102E;2004
325;0;wen gao;xilin chen,yiqiang chen,gaolin fang,liangguo zhang;vision based sign language recognition using sign wise tied mixture hmm;012E6F4E;45A1082E;2004
326;0;wen gao;peng zhang,qingming huang;key techniques of bit rate reduction for h 264 streams;012E6F4E;4459102E;2004
327;0;wen gao;zhigang yang,debin zhao,yan liu;adaptive search range scaling for b pictures coding;0C37CBAD;4459102E;2006
328;0;wen gao;yuan zhang,qingming huang,yan lu;optimum end to end distortion estimation for error resilient video coding;012E6F4E;4459102E;2004
329;0;wen gao;xiangyang ji,debin zhao,yongbing zhang;video coding by texture analysis and synthesis using graph cut;0C37CBAD;4459102E;2006
330;0;wen gao;shiguang shan,debin zhao,y k chan;llec an image coder with low complexity and low memory requirement;0C37CBAD;4459102E;2001
331;0;wen gao;qingfang zheng;fast adaptive skin detection in jpeg images;012E6F4E;4459102E;2005
332;0;wen gao;junhao zheng,di wu,don xie,lei deng;a motion vector predictor architecture for avs and mpeg 2 hdtv decoder;0C37CBAD;4459102E;2006
333;0;wen gao;liu yongliang;secure watermark verification scheme;0C37CBAD;432251B5;2004
334;0;wen gao;yaxiao song,hongxun yao,liu yongliang;secure watermark verification scheme;0C37CBAD;4459102E;2002
335;0;wen gao;yongliang liu;secure watermark verification scheme;5483;4459102E;2004
336;0;wen gao;yaxiao song,yongliang liu,hongxun yao;secure watermark verification scheme;12030;4459102E;2002
337;0;wen gao;libo fu,weiqiang wang;text segmentation in complex background based on color and scale information of character strokes;012E6F4E;4459102E;2007
338;0;wen gao;shiliang zhang,qi tian,qingming huang,shuqiang jiang;personalized mtv affective analysis using user profile;012E6F4E;4459102E;2008
339;0;wen gao;d wu,junhao zheng,don xie;a novel pipeline design for h 264 cabac decoding;012E6F4E;45A1082E;2007
340;0;wen gao;xilin chen,chunli wang,wen translatorgao,yu zhou,liangguo zhang;signer adaptation based on etyma for large vocabulary chinese sign language recognition;012E6F4E;45A1082E;2007
341;0;wen gao;luhong liang,ronggang wang,jianhua chen,siwei ma,yongbing zhang;a no reference blocking artifacts metric using selective gradient and plainness measures;012E6F4E;4459102E;2008
342;0;wen gao;weiqiang wang,qingming huang,yu gong,shuqiang jiang;detecting violent scenes in movies by auditory and visual cues;012E6F4E;4459102E;2008
343;0;wen gao;long xu,debin zhao,xiangyang ji;laplacian distortion model ldm for rate control in video coding;012E6F4E;45A1082E;2007
344;0;wen gao;cliff reader,siwei ma;an end to end application system of avs avs iptv in china;0134B592;45A1082E;2007
345;5;wen gao;hongqi liu,zhifeng jiang;an avs based iptv system network trial;427;45A1082E;2007
346;0;wen gao;feng wu,lin ma,debin zhao,siwei ma;learning based image restoration for compressed image through neighboring embedding;0134B592;4459102E;2008
347;0;wen gao;jinjing xie,junfa liu,yiqiang chen,xingyu gao;aaml based avatar animation with personalized expression for online chatting system;012E6F4E;4459102E;2008
348;0;wen gao;yue wang,jun sun,siwei ma;theoretic analysis of inter frame dependency in video coding;0134B592;4459102E;2008
349;6;wen gao;xinyu liu,ninghui sun;ncpn a simulation tool for coloured petri nets;11309;4777163F;2002
350;0;wen gao;haipeng wang,ruixiang sun,rong zeng,charles x ling,yan fu,hu zhou,yiqiang chen,dequan li,simin he,qiang yang;a kernel based case retrieval algorithm with application to bioinformatics;012E6F4E;45FD9DD4;2004
351;0;wen gao;yan fu,rong zeng,simin he,haipeng wang,ruixiang sun;an svm scorer for more sensitive and reliable peptide identification via tandem mass spectrometry;012E6F4E;468CDFB4;2006
352;0;wen gao;yan fu,hu zhou,rong zeng,simin he,ruixiang sun;mining tandem mass spectral data to develop a more accurate mass error model for peptide identification;0134B592;468CDFB4;2007
353;0;wen gao;lixin sun;the discretization of continuous attributes based on compatibility rough set and generic algorithm;973;42F0CC9A;1999
354;0;wen gao;wei zhao,shutao sun,yanfeng zheng,simin he;smooth switching problem in buffered crossbar switches;012E6F4E;4372AEEF;2005
355;0;wen gao;shiguang shan,bo cao,xiaohua zhang;baseline evaluations on the cas peal r1 face database;012E6F4E;0655F58A;2004
356;0;wen gao;shiguang shan,bo cao,xiaohua zhang;baseline evaluations on the cas peal r1 face database;7821;0655F58A;2004
357;0;wen gao;bo cao,yizheng chang,shiguang shan,wenchao zhang;component based cascade linear discriminant analysis for face recognition;0C37CBAD;0655F58A;2004
358;0;wen gao;x chai,shiguang shan,xin liu;pose normalization using generic 3d face model as a priori for pose insensitive face recognition;0C37CBAD;0655F58A;2004
359;0;wen gao;xilin chen,peng yang,shiguang shan,jie chen,shengye yan;novel face detection method based on gabor features;0C37CBAD;0655F58A;2004
360;0;wen gao;shiguang shan,laiyun qing;face recognition under varying lighting based on derivates of log image;14620;0655F58A;2004
361;0;wen gao;yongliang liu;an overview of streaming video;5424;46950273;2004
362;0;wen gao;simin he,yuan zhang,kui gao;real time scheduling and online resource allocation on scalable streaming media server;012E6F4E;46173BF7;2003
363;0;wen gao;jiyong ma,lijuan duan;a rich get richer strategy for content based image retrieval;012E6F4E;45F650F9;2000
364;0;wen gao;shaohui liu,xiaopen fan,hongxun yao;steganalysis of images created in wavelet domain using quantization modulation;0C37CBAD;608536;2003
365;0;wen gao;jiyong ma;a fast globally supervised learning algorithm for gaussian mixture models;012E6F4E;45F282AE;2000
366;0;wen gao;tiejun huang,shi wang,jintao li,jiyong ma,hui xie;adaptive online retail web site based on hidden markov model;012E6F4E;45F282AE;2000
367;0;wen gao;tiejun huang,shi wang,jintao li,hui xie;web clustering and association rule discovery for web broadcast;012E6F4E;45F282AE;2000
368;0;wen gao;lijuan duan;iism an image internal semantic model for image database based on relevance feedback;11289;478794CB;2003
369;0;wen gao;tiejun huang,shuqiang jiang;an ontology based approach to retrieve digitized art images;15639;478794CB;2004
370;0;wen gao;jun cheng,tiejun huang,yonghong tian,pingbo kang;two phase web site classification based on hidden markov tree models;012E6F4E;478794CB;2003
371;0;wen gao;tiejun huang,yonghong tian;two phase web site classification based on hidden markov tree models;012E6F4E;478794CB;2004
372;0;wen gao;changshui yang,baocai yin,chunbao ge,yiqiang chen;motion retargeting for the hand gesture;5929;43904F00;2005
373;0;wen gao;simin he,shutao sun,yanfeng zheng;parallelized scheduling algorithm for input queued switches using local search technique;14828;44C78644;2005
374;0;wen gao;rui guo,shuangjia chen,longshe huo,qiang fu;fbsa a self adjustable multi source data scheduling algorithm for p2p media streaming;0134B592;43AA5802;2007
375;0;wen gao;longshe huo;challenges on peer to peer live media streaming;0134B592;43AA5802;2007
376;0;wen gao;rui guo,shuangjia chen,longshe huo,qiang fu;an optimized topology maintenance framework for p2p media streaming;0134B592;43AA5802;2007
377;0;wen gao;rui guo,shuangjia chen,longshe huo,qiang fu;qos adaptive data organizing and delivery framework for p2p media streaming;0134B592;43AA5802;2007
378;0;wen gao;simin he,youjian zhao,yi wang,qiang zheng;practical algorithms of bandwidth regulation for rate based switching;8051;43701CEE;2007
379;4;wen gao;houshin chen,david g daut;spectrum sensing using cyclostationary properties and application to ieee 802 22 wran;16918;43701CEE;2007
380;4;wen gao;jing lei;fast identification of error prone patterns for ldpc codes under message passing decoding;4FEDAA01;43701CEE;2008
381;1;wen gao;yueqin zhang,qingsheng wang;application research of design patterns in virtual trade platform;008AA581;43F5AF1B;2009
382;0;wen gao;chunli wang,dalong jiang,chunbao ge,yiqiang chen,gaolin fang,changsui yang;handtalker ii a chinese sign language recognition and synthesis system;012E6F4E;45A0DDC1;2004
383;0;wen gao;ruixiang sun,rong zeng,charles x ling,yan fu,dequan li,qiang yang;exploiting the kernel trick to correlate fragment ions for peptide identification via tandem mass spectrometry;012E6F4E;031F7D94;2004
384;0;wen gao;ruixiang sun,rong zeng,charles x ling,yan fu,hu zhou,dequan li,yonggang wei,simin he,qiang yang;pfind a novel database searching software system for automated peptide and protein identification via tandem mass spectrometry;012E6F4E;031F7D94;2005
385;0;wen gao;charles x ling,simin he,dequan li,xiaobiao wang,ruixiang sun;indextoolkit an open source toolbox to index protein databases for high throughput proteomics;12314;031F7D94;2006
386;0;wen gao;dongbo bu,runsheng chen,xiang chen,zhiyong wang,fa zhang,simin he;flexstem improving predictions of rna secondary structures with pseudoknots by reducing the search space;15700;031F7D94;2008
387;9;wen gao;youjian liu,wei dai,brian rider;how many users should be turned on in a multi antenna broadcast channel ;2470;460D43CF;2008
388;0;wen gao;xin liu,hongxun yao;shape from silhouette outlines using an adaptive dandelion model;0C37CBAD;0B07014C;2007
389;0;wen gao;xilin chen,chunli wang,qi wang,liangguo zhang;viewpoint invariant sign language recognition;12745;455477A7;2005
390;0;wen gao;xilin chen,chunli wang,qi wang,liangguo zhang;viewpoint invariant sign language recognition;0C37CBAD;455477A7;2007
391;0;wen gao;chunxi liu,qingming huang,qixiang ye,liyuan xing,shuqiang jiang;a framework for flexible summarization of racquet sports video using multiple modalities;0134B592;0B07014C;2009
392;0;wen gao;shi wang,bin liu;a dynamic recommendation system based on log mining;13090;525172;2002
393;0;wen gao;hong liu,hongming zhang,jun miao,gang deng,xilin chen;a system for human face and facial feature location;012E6F4E;0394C23D;2011
394;0;wen gao;wei zeng,weiqiang wang,qingfang zheng;shape based adult image detection;9134;0394C23D;2011
395;0;wen gao;xilin chen,shiguang shan,wenchao zhang;local gabor binary patterns based on mutual information for face recognition;8821;0394C23D;2011
396;0;wen gao;xilin chen,yuan yuan,jun miao,lijuan duan,laiyun qing;spatial relationship representation for visual object searching;012E6F4E;02B93B6A;2008
397;0;wen gao;chunli wang,jiangqin wu,jiyong ma;sign language recognition based on hmm ann dp;10911;02790879;2011
398;0;wen gao;shiguang shan,laiyun qing,bo du;face recognition under generic illumination based on harmonic relighting;4582;02790879;2008
399;3;wen gao;mark k hinders;mobile robot sonar backscatter algorithm for automatically distinguishing walls fences and hedges;8054;498250;2006
400;3;wen gao;mark k hinders;mobile robot sonar backscatter algorithm for automatically distinguishing walls fences and hedges;00F87E5D;04614745;2006
401;0;wen gao;qixiang ye,debin zhao,qingming huang;fast and robust text detection in images and video frames;012E6F4E;0A9361D2;2005
402;0;wen gao;xilin chen,hongming zhang,debin zhao;object detection using spatial histogram features;0C37CBAD;0A9361D2;2006
403;0;wen gao;dawei liang,yang liu,qingming huang;extracting 3d information from broadcast soccer video;0C37CBAD;0A9361D2;2006
404;0;wen gao;lei qin,qingming huang,weiqiang wang;unsupervised texture classification automatically discover and classify texture patterns;18288;4372EE76;2006
405;0;wen gao;qingfang zheng,lei qin,qingming huang,shuqiang jiang;unsupervised texture classification automatically discover and classify texture patterns;012E6F4E;4372EE76;2008
406;0;wen gao;huairong shao,bin pang;an admission control scheme for end to end statistical qos provision in ip networks;012E6F4E;09A08B9A;2003
407;0;wen gao;zhiweixu,qiongluo,wengao,s c cheung,licui;blossoms building lightweight optimized sensor systems on a massive scale;012E6F4E;09A08B9A;2005
408;0;wen gao;zhaoqi wang,gaolin fang;incorporating linguistic structure into maximum entropy language models;0C37CBAD;09A08B9A;2003
409;0;wen gao;qingming huang,jun du,tiejun huang,shuqiang jiang;visual ontology construction for digitized art image retrieval;012E6F4E;09A08B9A;2005
410;0;wen gao;jiqing han;robust speech recognition method based on discriminative environment feature extraction;012E6F4E;09A08B9A;2001
411;0;wen gao;lin xu;study on translating chinese into chinese sign language;0C37CBAD;09A08B9A;2000
412;0;wen gao;xu lin;study on translating chinese into chinese sign language;13715;09A08B9A;2000
413;0;wen gao;weiqiang wang;automatic segmentation of news items based on video and audio features;012E6F4E;4459102E;2001
414;0;wen gao;weiqiang wang;automatic segmentation of news items based on video and audio features;012E6F4E;4459102E;2002
415;0;wen gao;Wangqiang Wei;automatic segmentation of news items based on video and audio features;16624;09A08B9A;2002
416;0;wen gao;siwei ma;low complexity integer transform and adaptive quantization optimization;012E6F4E;09A08B9A;2006
417;0;wen gao;debin zhao,qiang wang;context based 2d vlc entropy coder in avs video coding standard;012E6F4E;09A08B9A;2006
418;0;wen gao;yiqiang chen,tingshao zhu;learning prosodic patterns for mandarin speech synthesis;11071;436976F3;2000
419;0;wen gao;yiqiang chen,charles ling,tingshao zhu;learning prosodic patterns for mandarin speech synthesis;012E6F4E;436976F3;2002
420;0;wen gao;tiejun huang,yonghong tian;latent linkage semantic kernels for collective classification of link data;0134B592;0225D581;2006
421;9;wen gao;youjian liu,wei dai,brian rider;how many users should be turned on in a multi antenna broadcast channel ;19866;460D43CF;2008
422;0;wen gao;zhihang wang,debin zhao,qingming huang,xiangyang ji;effective algorithms for fast transcoding of avs to h 264 avc in the spatial domain;0134B592;06919ECD;2007
423;0;wen gao;yiqiang chen,debin zhao,gaolin fang;a chinese sign language recognition system based on sofm srn hmm;0C37CBAD;00065366;2004
424;0;wen gao;jiqing han;robust telephone speech recognition based on channel compensation;0C37CBAD;00065366;1999
425;0;wen gao;lei zhang,dalong jiang,yuxiao hu,hongjiang zhang,shuicheng yan;efficient 3d reconstruction for face recognition;012E6F4E;00065366;2005
426;0;wen gao;hongxun yao;face detection and location based on skin chrominance and lip chrominance transformation from color images;0C37CBAD;00065366;2001
427;0;wen gao;wenjian cai,qingming huang;thresholding technique with adaptive window selection for uneven lighting image;012E6F4E;090C990E;2005
428;0;wen gao;qixiang ye,qingming huang,shuqiang jiang;an effective method to detect and categorize digitized traditional chinese paintings;012E6F4E;090C990E;2006
429;0;wen gao;xilin chen,feng jiang,debin zhao,hongxun yao;synthetic data generation technique in signer independent sign language recognition;0C37CBAD;090C990E;2009
430;0;wen gao;xilin chen,c liu,yazhou liu,hongxun yao,xinyi cui;contour motion feature cmf a space time approach for robust pedestrian detection;012E6F4E;090C990E;2009
431;3;wen gao;mark k hinders;mobile robot sonar interpretation algorithm for distinguishing trees from poles;7659;907202;2005
432;3;wen gao;mark k hinders;mobile robot sonar interpretation algorithm for distinguishing trees from poles;00F87E5D;07F923B3;2005
433;0;wen gao;simin he,yuan zhang,kui gao;real time scheduling based on imprecise computation for scalable streaming media system over the internet;012E6F4E;012D3C87;2004
434;0;wen gao;longshe huo,qingming huang;robust real time transmission of scalable multimedia for heterogeneous client bandwidths;012E6F4E;012D3C87;2005
435;0;wen gao;wei zeng,jun du,qingming huang;robust moving object segmentation on h 264 avc compressed video using the block based mrf model;012E6F4E;012D3C87;2005
436;0;wen gao;chunli wang,qiang yang,ruixiang sun,shiguang shan,yan fu,haipeng wang,simin he,junfa liu;a block based support vector machine approach to the protein homology prediction task in kdd cup 2004;012E6F4E;057D97D4;2004
